,full_name,spec,class,ad,q,a,e,dv,per,price,profit,moid,diameter,profitable
474,3090 Tjossem (1982 AN),Cg,MBA,3.405909742629111,2.939374755759013,3.172642249194062,0.07352467599973025,11.029702,2064.096901178031,2298602713180129.5,160581340909858.4,1.93432,14.345,1
475,7110 Johnpearse (1983 XH1),Ch,MBA,3.376925492075845,2.22499427219675,2.800959882136298,0.2056315099737371,9.688978,1712.216822371474,2298602713180129.5,183782932124393.84,1.25632,14.345,1
476,7405 (1988 FF),Ch,MBA,3.234249376845922,2.303532812015214,2.768891094430568,0.1680666615423733,9.943519,1682.895846627431,2305820929973884.0,179515154371893.4,1.28928,14.36,1
477,2370 van Altena (1965 LA),Cb,MBA,3.209708549304699,2.219395441156401,2.71455199523055,0.1824082039850906,9.706106,1633.599808604419,2315140926611338.5,184870685783959.44,1.21634,14.386,1
478,2279 Barto (1968 DL),C,MBA,2.846222982413896,2.071495299608721,2.458859141011309,0.1575380366210273,9.042135,1408.312072943853,2329020743872644.5,200767443367851.2,1.07084,14.408,1
479,4584 Akan (1990 FA),C,MBA,3.351772684441639,2.239499878098577,2.795636281270108,0.1989301708872042,9.717455,1707.337695131459,2399058175233602.0,191234607950377.44,1.26854,14.551,1
480,3587 Descartes (1981 RK5),C,MBA,2.809569982554089,2.596441750579174,2.703005866566631,0.03942430066672965,10.348125,1623.188321204565,2420389626860969.5,180952889567978.2,1.6087,14.594,1
481,1098 Hakone (1928 RJ),Xe,MBA,3.006565549592465,2.369163766983248,2.687864658287856,0.1185702897360978,10.503132,1609.568715661496,2492501480914601.0,183612198788397.47,1.42114,26.684,1
482,3566 Levitan (1979 YA9),B,MBA,2.660231889059493,2.061434911583229,2.360833400321361,0.1268189821007182,8.953601,1324.940690702297,2499497991068952.0,217935483006208.94,1.07753,14.765,1
483,3744 Horn-d'Arturo (1983 VE),Ch,MBA,3.356924202284132,1.898607882374145,2.627766042329139,0.2774821457501975,8.782432,1555.888500736369,2502907359358719.5,222508635040666.2,0.909576,14.758,1
484,6410 Fujiwara (1992 WO4),Ch,MBA,3.395478310565591,2.148910495740227,2.772194403152909,0.2248341266051908,9.616272,1685.908306505524,2535611332061605.5,204389697553384.47,1.15482,14.822,1
486,5330 Senrikyu (1990 BQ1),B,MBA,3.199378551829867,2.329703983349537,2.764541267589702,0.1572909362352486,14.343468,1678.931752588644,2570239197286671.0,138453036735018.77,1.32811,14.903,1
487,3730 Hurban (1983 XM1),Xk,MBA,3.166284742696494,2.286385573987315,2.726335158341905,0.1613703227236952,9.739898,1644.247889748695,2580957703866211.5,205317979210233.97,1.28389,26.996,1
488,6509 Giovannipratesi (1983 CQ3),Ch,MBA,3.454198407369876,2.12956086690107,2.791879637135473,0.2372304168936008,9.426799,1703.897491712785,2630167600730645.5,216433399041454.6,1.14587,15.004,1
489,3885 Bogorodskij (1979 HG5),Cg,MBA,2.950533532466792,2.557044969160797,2.753789250813794,0.07144493050615847,10.126603,1669.146581868165,2653903846041533.0,202753713760676.7,1.54203,15.049,1
490,6782 (1990 SU10),Cb,MBA,2.96239109260366,2.617825407291943,2.790108249947801,0.06174772704932916,10.147488,1702.276119856539,2654438182078946.0,202306754163096.38,1.63066,15.057,1
491,1414 Jerome (1937 CE),Ch,MBA,3.232586946003824,2.335856741168598,2.784221843586211,0.1610378510069073,9.981572,1696.89191904606,2683641171632471.5,208081793993866.0,1.34837,15.105,1
492,5348 Kennoguchi (1988 BB),Ch,MBA,3.271936066103337,2.312740110831927,2.792338088467632,0.1717549818256059,9.809356,1704.317201501723,2718435290931863.5,214575143755409.5,1.32932,15.17,1
493,2864 Soderblom (1983 AZ),Ch,MBA,3.157121347928469,2.337041441468546,2.747081394698508,0.1492638529099584,9.655735,1663.051576172656,2752444581345400.0,220882809999767.94,1.34961,15.233,1
494,4804 Pasteur (1989 XC1),C,MBA,3.005843974775124,2.381171129479121,2.693507552127123,0.115958992727287,10.03305,1614.64005958293,2858950893560402.5,220633427524574.84,1.40058,15.427,1
495,4156 Okadanoboru (1988 BE),Cgh,MBA,3.217237288119977,2.179008435071106,2.698122861595541,0.1923983647718162,10.243652,1618.791851307984,2887958565463777.0,218266741445064.0,1.22318,15.479,1
496,2598 Merlin (1980 RY),Ch,MBA,3.385829810255544,2.17561810618413,2.780723958219837,0.2176073069917675,9.60122,1693.695153962591,3009977173356991.5,242993992953695.9,1.19197,15.694,1
497,3630 Lubomir (1984 QN),Ch,MBA,3.338006181905825,2.198095109964262,2.768050645935043,0.2059050244646992,9.616218,1682.12968434407,3071379760778962.0,247556945035111.5,1.18714,15.8,1
498,2231 Durrell (1941 SG),C,MBA,3.415338108881976,2.040221253033986,2.727779680957981,0.2520579036216474,9.358005,1645.554846364718,3081888844766757.0,255714325761657.78,1.04075,15.818,1
499,6716 (1990 RO1),C,MBA,2.95437749793215,2.626521402855378,2.790449450393764,0.05874610898801758,10.214463,1702.588384691337,3081888844766757.0,233314296030374.8,1.64423,15.818,1
500,2730 Barks (1981 QH),C,MBA,3.074709142334072,2.367195958803492,2.720952550568782,0.1300120399715687,9.853596,1639.380932161317,3088908201708869.0,242786602863614.62,1.36135,15.83,1
501,4534 Rimskij-Korsakov (1986 PV4),Cb,MBA,3.294208737556981,2.299015807027303,2.796612272292142,0.1779282992479334,9.796746,1708.231852053925,3089287167417990.0,244170247795165.53,1.29059,15.838,1
502,2161 Grissom (1963 UD),C,MBA,3.194546901840178,2.300827262378066,2.747687082109122,0.1626312627229906,9.795171,1663.60162080853,3104740706845602.5,245508721625380.78,1.3131,15.857,1
503,3976 Lise (1983 JM),X,MBA,2.954203559810556,2.559814968764798,2.757009264287677,0.07152471269400235,10.770825,1672.075044166794,3215704910278679.0,230777386030277.25,1.58551,29.049,1
504,1046 Edwin (1924 UA),Xe,MBA,3.175743423610502,2.789762381243179,2.982752902426841,0.06470214848391899,10.682012,1881.587166783684,3227342350431986.5,233156515216074.3,1.80761,29.084,1
505,2455 Somville (1950 TO4),C,MBA,2.967010099449856,2.488321581550783,2.72766584050032,0.08774691364160463,10.143743,1645.451834693574,3249069178793306.0,247857368236580.56,1.51156,16.099,1
506,771 Libera (1913 TO),X,MBA,3.309929196864899,1.997259632042469,2.653594414453684,0.2473380177604646,9.953028,1578.884071576237,3307222373492064.0,257588646079605.72,1.04207,29.322,1
507,4523 MIT (1981 DM1),Ch,MBA,3.057121431566248,2.307443740528882,2.682282586047565,0.1397462174449786,10.122069,1604.557267780636,3413421328105694.0,261105513617453.97,1.32655,16.366,1
508,741 Botolphia (1913 QT),X,MBA,2.910947980348332,2.527710438045213,2.719329209196773,0.07046545541580798,10.278746,1637.914049956413,3415995005188208.0,257115368151626.66,1.55025,29.64,1
509,2582 Harimaya-Bashi (1981 SA),Xc,OMB,3.414319869186015,2.993575516343606,3.20394769276481,0.06566030303686579,12.12796,2094.722765809683,3471602021698202.0,220440205188618.97,2.01329,28.87,1
510,1493 Sigrid (1938 QB),Xc,MBA,2.918669099076457,1.941175769655377,2.429922434365917,0.2011367349830973,8.742172,1383.525101147218,3484243528717292.5,311709105595067.06,0.929813,28.905,1
511,5079 Brubeck (1975 DB),B,MBA,3.182803938167862,2.103828870405965,2.643316404286913,0.2040949517076393,9.686745,1569.719862402947,3488223236433968.5,279318255235458.38,1.14157,16.5,1
512,2106 Hugo (1936 UF),C,MBA,2.964947654362465,2.445151747234215,2.70504970079834,0.09607880900946913,10.10115,1625.029690626583,3509414309553397.0,268925102547597.75,1.46525,16.518,1
513,2081 Sazava (1976 DH),C,MBA,2.851307323780796,2.052900001839512,2.452103662810154,0.1628004831219686,9.03285,1402.512258847919,3606541193444258.5,311262321145106.9,1.03811,16.669,1
514,5102 Benfranklin (1986 RD1),B,MBA,3.343767617173644,2.257775212335896,2.80077141475477,0.193873801895546,9.782661,1712.044011117655,3634181463109271.0,287678782849109.75,1.26678,16.727,1
515,2509 Chukotka (1977 NG),C,MBA,2.933711303776717,1.978811954536658,2.456261629156688,0.1943806266207696,8.843745,1406.081074239698,3681702308213693.5,325138262337478.6,0.967543,16.784,1
516,504 Cora (1902 LK),X,MBA,3.308214306866839,2.137101517997857,2.722657912432348,0.2150679274692175,9.995676,1640.92240101216,3699397231220880.5,286651420111876.4,1.16808,30.438,1
517,2807 Karl Marx (1969 TH6),C,MBA,3.303303653825417,2.291417672512654,2.797360663169036,0.1808644116998541,9.826434,1708.917598164236,3735928408108777.0,294364319623457.4,1.32369,16.866,1
518,3563 Canterbury (1985 FE),Ch,MBA,3.294620557996471,2.286092067470108,2.79035631273329,0.1807167933937548,9.753624,1702.503143704978,3774603230173526.0,299713858030252.1,1.27186,16.924,1
519,1548 Palomaa (1935 FK),Xk,MBA,3.008708620431879,2.567222588673121,2.7879656045525,0.07917709440852694,11.295946,1700.31561863447,3818422480271575.5,261148643705568.4,1.62909,30.761,1
520,4194 Sweitzer (1982 RE),Cb,MBA,2.81840074429293,2.578077326504598,2.698239035398764,0.04453338170478564,10.293467,1618.896403568931,3833181463939561.5,288134632594542.3,1.58923,17.019,1
521,5591 Koyo (1990 VF2),Cb,MBA,3.021152888597743,2.539034678416068,2.780093783506906,0.08670898317205585,10.050729,1693.119442348664,3871144667977079.0,297975735023133.94,1.54052,17.075,1
522,3775 Ellenbeth (1931 TC4),Ch,MBA,3.429717853126551,2.148880164313048,2.7892990087198,0.2295984913789087,9.586147,1701.535582929299,3880629093458510.5,313795797075077.44,1.1509,17.081,1
523,6129 Demokritos (1989 RB2),Ch,MBA,3.261910893103517,2.329947735130376,2.795929314116947,0.1666642917736794,9.80682,1707.606141605722,3890861615396063.0,307184053683321.94,1.32881,17.096,1
524,3096 Bezruc (1981 QC1),C,MBA,3.186890045599195,2.145287550264809,2.666088797932002,0.195342798811188,9.919544,1590.048392316734,3908640568980547.0,305352255624051.1,1.1372,17.122,1
525,2139 Makharadze (1970 MC),C,MBA,2.924086297083066,1.997923860963632,2.461005079023349,0.1881675182253141,8.869559,1410.156104785493,3990010528900603.5,351222009684646.44,0.986015,17.24,1
526,2382 Nonie (1977 GA),B,MBA,3.669693786246139,1.851674969927654,2.760684378086897,0.3292695881407381,12.620443,1675.419490745753,3998329287047981.5,245104845238600.0,0.997162,17.268,1
527,5091 Isakovskij (1981 SD4),C,MBA,2.81666785576623,2.749499207536586,2.783083531651408,0.0120673072629243,10.351924,1695.851379720173,4000434353756652.5,298768767136956.9,1.73831,17.255,1
528,5416 Estremadoyro (1978 VE5),C,MBA,3.435781765802449,2.133167362714891,2.78447456425867,0.2339066802419081,9.566464,1697.122961733464,4132623106565523.5,334908708168820.06,1.14595,17.443,1
529,1176 Lucidor (1930 VE),C,MBA,3.078309192867127,2.305906441580204,2.692107817223666,0.1434568753794364,9.749447,1613.38160326358,4165404582743276.5,331094683670923.2,1.32183,17.489,1
530,753 Tiflis (1913 RM),L,MBA,2.844226364842745,1.813185885123285,2.328706124983015,0.2213762545342599,8.87883,1297.987335515176,4195814395074580.5,369453356784180.9,0.802062,20.922,1
531,5081 Sanguin (1976 WC1),Ch,MBA,2.582496143775239,2.05535155433704,2.31892384905614,0.1136614705249507,9.810053,1289.817180650617,4231486688855090.0,335320184575731.8,1.04358,17.581,1
532,523 Ada (1904 ND),X,MBA,3.494415014741827,2.437890326021798,2.966152670381812,0.1780968153240793,9.913374,1865.901346180645,4254477064982276.0,331781156796527.06,1.45461,31.89,1
533,3365 Recogne (1985 CG2),C,MBA,3.183646932626683,2.242135243415805,2.712891088021244,0.1735255228947669,9.713846,1632.100753162023,4329714619894194.0,345444744725948.1,1.24091,17.716,1
534,3759 Piironen (1984 AP),X,MBA,3.040601870213252,2.397931414849301,2.719266642531276,0.1181698119103374,10.516887,1637.857522285545,4359388366079373.5,320629227288553.1,1.41683,32.15,1
535,531 Zerlina (1904 NW),B,MBA,3.335764883900467,2.236715840645854,2.78624036227316,0.1972279667856709,14.176794,1698.737584893712,4382331181453966.5,238850329094725.66,1.33982,17.804,1
537,1187 Afra (1929 XC),X,MBA,3.227116646916397,2.052384325852334,2.639750486384365,0.2225082118789721,9.573476,1566.544530879913,4440429021148424.0,359975101765502.1,1.08979,32.348,1
538,6582 Flagsymphony (1981 VS),Ch,MBA,3.577814028645697,1.977799824033291,2.777806926339494,0.2879995347122368,9.298655,1691.030775771119,4460041766729415.5,372505446721773.1,0.991621,17.892,1
539,5222 Ioffe (1980 TL13),B,MBA,3.171072458422121,2.378411652501504,2.774742055461812,0.1428350437764729,14.64729,1688.232870127569,4520364998624651.0,238416298211516.22,1.39728,17.989,1
540,757 Portlandia (1908 EJ),Xk,MBA,2.633132914615121,2.112872115479822,2.373002515047472,0.109620785447185,9.391422,1335.198158309712,4669094816346822.0,386908372354411.2,1.13344,32.894,1
541,1613 Smiley (1950 SD),Cgh,MBA,3.450502327942822,2.018304547421818,2.73440343768232,0.2618848705322969,9.29748,1651.552234590975,4712955915684289.0,393733651207392.7,1.04631,18.224,1
543,4547 Massachusetts (1990 KP),X,MBA,2.795371977505373,2.429883609504136,2.612627793504754,0.06994650537475648,11.314638,1542.46294907678,4729824226068269.0,323407332513456.9,1.44746,33.036,1
544,4343 Tetsuya (1988 AC),Ch,MBA,3.266089495907922,2.303148350056199,2.784618922982061,0.1729035772012396,9.782462,1697.254942295987,4749514414537517.0,375980860178035.4,1.32841,18.271,1
545,1604 Tombaugh (1931 FH),Xc,MBA,3.332197320537539,2.715183146174172,3.023690233355856,0.1020299909621646,10.682646,1920.456049420315,4875360055830444.0,352126414144010.6,1.71345,32.33,1
546,3542 Tanjiazhen (1964 TN2),C,MBA,3.454606592326842,2.899290902505554,3.176948747416198,0.08739764692032316,10.85502,2068.300989465243,4880148351393065.0,346458487129324.5,1.89736,18.437,1
547,9970 (1992 ST1),Cb,MBA,3.374249622363461,2.206297769240459,2.79027369580196,0.2092898368500942,9.644282,1702.427532638643,4901957653763327.0,393852310718550.94,1.19228,18.473,1
548,3886 Shcherbakovia (1981 RU3),C,MBA,3.050938457486017,2.499056037126106,2.774997247306062,0.09943837257778772,10.019445,1688.465774568709,4972842345546205.0,384027566266946.44,1.48834,18.553,1
549,1039 Sonneberga (1924 TL),X,MBA,2.842973761554901,2.520740633315602,2.681857197435251,0.06007648888752561,10.013684,1604.175577948515,5089488211311273.0,393529840065076.5,1.52197,33.853,1
550,413 Edburga (1896 CL),X,MBA,3.467896070005837,1.703187728691528,2.585541899348683,0.3412646961472278,9.849695,1518.538463948744,5266959730287775.0,415202459089187.44,0.795395,34.242,1
551,4124 Herriot (1986 SE),B,MBA,2.876661356417331,2.695018338019918,2.785839847218625,0.03260112360349154,10.280651,1698.371314164859,5287557059422706.0,397673953832379.44,1.71395,18.954,1
552,1022 Olympiada (1924 RT),X,MBA,3.293938675434353,2.314571544629515,2.804255110031934,0.1746216182866625,11.544271,1715.239252534758,5292380119897192.0,354216689750351.44,1.35862,34.297,1
553,1695 Walbeck (1941 UO),Cg,MBA,3.592793992342231,1.97747704262556,2.785135517483896,0.2899889322398137,10.170852,1697.727268990989,5301468009056952.0,403590313171439.0,1.00435,18.953,1
554,1766 Slipher (1962 RF),C,MBA,2.99128443118716,2.504981583480869,2.748133007334014,0.088478768387207,10.032792,1664.006618904654,5306504501260804.0,409313030812076.2,1.5009,18.959,1
555,1606 Jekhovsky (1950 RH),C,MBA,3.543640006072996,1.830708283717243,2.687174144895119,0.3187236163331366,8.872843,1608.948507329986,5324998929232804.0,468061598920385.4,0.827211,18.981,1
556,3197 Weissman (1981 AD),Cgh,MBA,3.148028898375328,2.183024001723715,2.665526450049521,0.1810158170881559,10.547414,1589.545344634089,5327524221126834.0,390966068704671.8,1.22851,18.984,1
557,872 Holda (1917 BZ),X,MBA,2.947540341210005,2.51683232184163,2.732186331525818,0.0788211284125416,10.181724,1649.543977009561,5354655538175550.0,406907153129021.06,1.5126,34.431,1
558,860 Ursina (1917 BD),X,MBA,3.095156250254817,2.499576951490838,2.797366600872828,0.1064535657532601,10.729821,1708.923039213734,5415537021967203.0,390059300697681.6,1.4913,34.561,1
559,731 Sorga (1912 OQ),Xe,MBA,3.408984027273509,2.567819109065062,2.988401568169285,0.1407382674350138,10.5597,1886.934653339013,5432477719290529.0,397135834675492.56,1.58306,34.597,1
560,3796 Lene (1986 XJ),C,MBA,3.103600081627863,2.290899144771299,2.697249613199581,0.1506536385952999,9.71504,1618.00603108671,5537326221826660.0,441747250675783.2,1.27445,19.23,1
561,2169 Taiwan (1964 VP1),C,MBA,2.925529145813611,2.650522077618252,2.788025611715931,0.04931932243371697,10.158006,1700.370514397566,5565882465968293.0,423751944596419.8,1.66475,19.263,1
562,629 Bernardina (1907 XU),X,MBA,3.627268127234183,2.659422738619759,3.143345432926971,0.1539514840583716,10.580345,2035.572577012939,5666584112798843.0,413023817600914.56,1.68237,35.087,1
563,3065 Sarahill (1984 CV),Ch,MBA,2.895629311799639,2.541075671616931,2.718352491708285,0.06521480221277276,10.044908,1637.031680345177,5772969660340367.0,444829337532822.0,1.55318,19.499,1
564,3645 Fabini (1981 QZ),C,MBA,2.922470280923179,2.476062936800461,2.69926660886182,0.08269048760451113,10.088963,1619.821280868542,5796984139816352.0,444774349550650.3,1.48696,19.526,1
565,3713 Pieters (1985 FA2),K,MBA,3.315211363917853,2.727860536155866,3.02153595003686,0.09719408232670909,10.887026,1918.404019060903,6282901886494692.0,445192708377088.44,1.72109,16.024,1
566,961 Gunnie (1921 KM),X,MBA,2.938595135581752,2.44895209979468,2.693773617688216,0.09088422140819719,10.377936,1614.879307504425,6416425213398318.0,478388139738278.1,1.46316,36.571,1
567,1768 Appenzella (1965 SA),C,MBA,2.888633330962032,2.011112685581767,2.449873008271899,0.1790951290979883,8.921192,1400.598916778421,6438284219496396.0,563206686604404.6,1.0167,20.221,1
568,2708 Burns (1981 WT),B,MBA,3.628059491540983,2.534102406977261,3.081080949259122,0.1775281309676033,10.036803,1975.391087045975,6460463414419880.0,497074969867664.3,1.55049,20.263,1
569,1502 Arenda (1938 WB),Xc,MBA,2.973489774915817,2.488978468202421,2.731234121559119,0.0886982377103603,9.950691,1648.681714065674,6464502230908586.0,502913509313555.5,1.50948,35.518,1
570,1214 Richilde (1932 AA),Xk,MBA,3.029553246449009,2.392274974034,2.710914110241504,0.1175393698397617,10.161533,1630.31702563197,6467617047809062.0,492616884833709.94,1.38375,36.668,1
571,997 Priska (1923 NR),Ch,MBA,3.157961237566951,2.180868598525959,2.669414918046455,0.1830162543176414,9.818893,1593.024854184312,6489041979134392.0,512228073066946.1,1.18173,20.274,1
572,1445 Konkolya (1938 AF),C,MBA,3.687641692306543,2.550229593002888,3.118935642654715,0.1823397834422026,10.054809,2011.907673427483,6544893143314321.0,502536574552030.4,1.54834,20.332,1
574,1201 Strenua (1931 RK),Xc,MBA,2.804930080910419,2.594501021274764,2.699715551092591,0.03897245018100014,10.28322,1620.225410871839,6633583163945063.0,499132267292508.9,1.59334,35.825,1
